latitude,longitude,corridor,police_station,event_cause,is_obstruction,priority
13.0996177,77.5885782,Non-corridor,Yelahanka,vehicle_breakdown,1,Low
13.12531,77.6123167,Bellary Road 2,Yelahanka,construction,0,High
12.9250727,77.6176665,Hosur Road,Madiwala,pot_holes,0,High
12.9255468,77.6173667,Hosur Road,Madiwala,pot_holes,0,High
12.9278348,77.6159838,Hosur Road,Madiwala,pot_holes,0,High
12.9675551,77.5908857,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9314151,77.6227754,IRR(Thanisandra road),Adugodi,pot_holes,0,High
12.9314151,77.6227754,IRR(Thanisandra road),Adugodi,pot_holes,0,High
12.9315638,77.6226913,IRR(Thanisandra road),Adugodi,pot_holes,0,High
12.9314927,77.6225891,IRR(Thanisandra road),Adugodi,pot_holes,0,High
13.0346275,77.5296722,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9280167,77.6161717,Hosur Road,Madiwala,pot_holes,0,High
12.9271967,77.6166533,Hosur Road,Madiwala,pot_holes,0,High
12.92479,77.6180883,Hosur Road,Madiwala,pot_holes,0,High
12.9236733,77.6187883,Hosur Road,Madiwala,pot_holes,0,High
12.9235967,77.6188583,Hosur Road,Madiwala,pot_holes,0,High
12.9235967,77.6188583,Hosur Road,Madiwala,pot_holes,0,High
12.9223283,77.61967,Hosur Road,Madiwala,pot_holes,0,High
12.921255,77.6203717,Hosur Road,Madiwala,pot_holes,0,High
12.9191955,77.6215182,ORR East 1,Madiwala,pot_holes,0,High
12.9190583,77.6215632,ORR East 1,Madiwala,pot_holes,0,High
12.9272453,77.6159004,Hosur Road,Madiwala,pot_holes,0,High
12.9272551,77.6158537,Hosur Road,Madiwala,pot_holes,0,High
12.9608507,77.5884066,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.927361,77.6158835,Hosur Road,Madiwala,pot_holes,0,High
12.9266848,77.6156152,Hosur Road,Madiwala,pot_holes,0,High
12.9189891,77.6216516,ORR East 1,Madiwala,pot_holes,0,High
13.0991084,77.5971696,Bellary Road 2,Yelahanka,construction,0,High
13.00271757,77.62213905,Airport New South Road,Pulikeshinagar(F.Town),construction,0,High
13.0948303,77.5974484,Bellary Road 2,Yelahanka,construction,0,High
12.9820806,77.5941962,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.92471029,77.61814836,Hosur Road,Madiwala,pot_holes,0,High
12.92471029,77.61814836,Hosur Road,Madiwala,pot_holes,0,High
12.9212221,77.6152147,Non-corridor,Madiwala,pot_holes,0,Low
12.9212875,77.6186665,Hosur Road,Madiwala,pot_holes,0,High
12.9212875,77.6186665,Hosur Road,Madiwala,pot_holes,0,High
12.9212261,77.6185914,Hosur Road,Madiwala,pot_holes,0,High
12.9225209,77.6193212,Hosur Road,Madiwala,pot_holes,0,High
12.9237484,77.6187725,Hosur Road,Madiwala,pot_holes,0,High
12.9237653,77.6185867,Hosur Road,Madiwala,pot_holes,0,High
12.9244873,77.6183078,Hosur Road,Madiwala,pot_holes,0,High
12.9238886,77.6186386,Hosur Road,Madiwala,pot_holes,0,High
12.9238886,77.6186386,Hosur Road,Madiwala,pot_holes,0,High
12.9238759,77.6186135,Hosur Road,Madiwala,pot_holes,0,High
12.9238208,77.6186519,Hosur Road,Madiwala,pot_holes,0,High
12.9237753,77.6186844,Hosur Road,Madiwala,pot_holes,0,High
12.9235861,77.6188269,Hosur Road,Madiwala,pot_holes,0,High
12.9235423,77.6188522,Hosur Road,Madiwala,pot_holes,0,High
12.9234202,77.6188619,Hosur Road,Madiwala,pot_holes,0,High
12.9230005,77.6192421,Hosur Road,Madiwala,pot_holes,0,High
12.9222922,77.619623,Hosur Road,Madiwala,pot_holes,0,High
12.9221576,77.6197995,Hosur Road,Madiwala,pot_holes,0,High
12.9736958,77.5500099,West of Chord Road,Magadi Road,vehicle_breakdown,1,High
12.9251713,77.6197223,IRR(Thanisandra road),Madiwala,pot_holes,0,High
12.9255671,77.620152,IRR(Thanisandra road),Madiwala,pot_holes,0,High
12.9255671,77.620152,IRR(Thanisandra road),Madiwala,pot_holes,0,High
12.8911333,77.5939243,Non-corridor,J.P. Nagar,others,1,Low
12.9254757,77.6201648,IRR(Thanisandra road),Madiwala,pot_holes,0,High
12.9253932,77.620126,IRR(Thanisandra road),Madiwala,pot_holes,0,High
12.9252589,77.6193193,Hosur Road,Madiwala,pot_holes,0,High
12.9250243,77.6192333,Hosur Road,Madiwala,pot_holes,0,High
12.9246202,77.6183694,Hosur Road,Madiwala,pot_holes,0,High
12.9251232,77.6176912,Hosur Road,Madiwala,pot_holes,0,High
12.9255101,77.6173565,Hosur Road,Madiwala,vehicle_breakdown,1,High
12.9866163,77.5722159,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9364705,77.5182299,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.8730316,77.59432,Bannerghata Road,Hulimavu,vehicle_breakdown,1,High
12.9853304,77.7526934,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
13.0131711,77.5837285,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.0428512,77.590721,Bellary Road 1,Hebbala,construction,0,High
13.0292432,77.5405226,Tumkur Road,Yeshwanthpura,accident,0,High
12.9483033,77.5936751,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.9770258,77.57439,Non-corridor,Upparpet,vehicle_breakdown,1,Low
12.9549201,77.5445121,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.893588,77.5989032,Bannerghata Road,J.P. Nagar,vehicle_breakdown,1,High
12.9766497,77.6006059,Old Madras Road,Cubbon Park,vehicle_breakdown,1,High
13.117965,77.6090233,Bellary Road 2,Yelahanka,others,1,High
12.9980438,77.5528186,West of Chord Road,Rajajinagar,vehicle_breakdown,1,High
12.998122,77.5527276,West of Chord Road,Rajajinagar,vehicle_breakdown,1,High
12.9981203,77.5527235,West of Chord Road,Rajajinagar,vehicle_breakdown,1,High
13.0177844,77.5596465,Tumkur Road,Yeshwanthpura,pot_holes,0,High
13.040181,77.5182591,Tumkur Road,Chikkabanavara,accident,0,High
12.9509307,77.6233046,Non-corridor,Ashok Nagar,road_conditions,0,Low
12.982252,77.5663007,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
13.04366,77.5564883,ORR North 2,Jalahalli,others,1,High
12.95574528,77.71852208,Varthur Road,Whitefield,vehicle_breakdown,1,High
13.0348953,77.5294632,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9159184,77.6230582,ORR East 1,Mico Layout,vehicle_breakdown,1,High
12.9513236,77.4994628,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.9993662,77.5713043,Non-corridor,Malleshwaram,others,1,Low
13.0271111,77.633527,Airport New South Road,Banaswadi,vehicle_breakdown,1,High
13.0344285,77.5302631,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0343816,77.5303494,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.1220896,77.6104067,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.1218981,77.6109722,Bellary Road 2,Yelahanka,others,1,High
13.0783123,77.5921644,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0176124,77.5598964,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9531077,77.5417642,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9796588,77.613821,Non-corridor,Shivajinagar,others,1,Low
12.9708113,77.6046352,Mysore Road,Ashok Nagar,vehicle_breakdown,1,High
12.965855,77.619705,Non-corridor,Halasur,vehicle_breakdown,1,Low
12.9654566,77.5848874,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0174853,77.5841862,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
12.9679011,77.5873307,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0958876,77.5975963,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.095423,77.5976011,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9762084,77.5645308,Magadi Road,Magadi Road,vehicle_breakdown,1,High
12.986545,77.64728037,Old Madras Road,Jeevanbheemanagar,vehicle_breakdown,1,High
12.9758261,77.5869087,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.8910067,77.6383517,Hosur Road,Hulimavu,vehicle_breakdown,1,High
13.0117764,77.5544196,West of Chord Road,Malleshwaram,vehicle_breakdown,1,High
12.9668949,77.5881611,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9830203,77.5923225,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.9741244,77.578679,Non-corridor,Upparpet,vehicle_breakdown,1,Low
12.9838987,77.5747584,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
13.037647,77.5228461,Tumkur Road,Peenya,vehicle_breakdown,1,High
13.0954983,77.5943299,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9507677,77.623429,Non-corridor,Ashok Nagar,others,1,Low
12.9875168,77.5196853,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9345488,77.609821,Hosur Road,Madiwala,vehicle_breakdown,1,High
12.983283,77.6033745,Non-corridor,Shivajinagar,vehicle_breakdown,1,Low
12.980467,77.5732257,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9128351,77.485156,Mysore Road,Kengeri,vehicle_breakdown,1,High
13.0311401,77.5355559,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9537877,77.5427674,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9791825,77.5852059,Non-corridor,High ground,vehicle_breakdown,1,Low
12.93798831,77.69940685,Non-corridor,HAL Old Airport,vehicle_breakdown,1,Low
12.8892407,77.639971,Hosur Road,HSR Layout,others,1,High
13.1257833,77.6128,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0013268,77.6119897,Non-corridor,Pulikeshinagar(F.Town),vehicle_breakdown,1,Low
13.0169614,77.5604211,Tumkur Road,Yeshwanthpura,construction,0,High
12.9522166,77.5408844,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9764205,77.5991521,Old Madras Road,Cubbon Park,vehicle_breakdown,1,High
12.9060618,77.5856503,ORR West 1,J.P. Nagar,pot_holes,0,High
13.0544417,77.5930777,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.9167997,77.5949354,Non-corridor,Jayanagara,pot_holes,0,Low
12.9063758,77.6294866,Hosur Road,HSR Layout,vehicle_breakdown,1,High
12.9289379,77.6003008,Bannerghata Road,Jayanagara,vehicle_breakdown,1,High
12.9515671,77.6213778,Non-corridor,Ashok Nagar,pot_holes,0,Low
12.9289166,77.600397,Bannerghata Road,Jayanagara,vehicle_breakdown,1,High
12.9290681,77.6003272,Bannerghata Road,Jayanagara,vehicle_breakdown,1,High
13.0397379,77.5185149,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.8906261,77.5979213,Bannerghata Road,J.P. Nagar,others,1,High
12.9462213,77.5954317,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
13.0403758,77.518198,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9842769,77.5717217,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9730328,77.5391616,West of Chord Road,Vijayanagara,public_event,0,High
12.9730708,77.5389574,West of Chord Road,Vijayanagara,public_event,0,High
13.0835218,77.5940989,Bellary Road 2,Yelahanka,accident,0,High
13.017155,77.6602635,ORR North 1,Banaswadi,vehicle_breakdown,1,High
12.9836352,77.5773592,Non-corridor,High ground,construction,0,Low
12.959235,77.603915,Hosur Road,Ashok Nagar,vehicle_breakdown,1,High
13.0711139,77.5924861,Bellary Road 2,Kodigehalli,vehicle_breakdown,1,High
13.0705405,77.6365085,Hennur Main Road,Hennuru,accident,0,High
12.9165708,77.6017595,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
12.9930435,77.5955639,Non-corridor,High ground,vehicle_breakdown,1,Low
12.9850716,77.5728682,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
13.2643753,77.7178939,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
13.006697,77.5790373,Non-corridor,Sadashivanagar,vehicle_breakdown,1,Low
12.9519068,77.605028,Hosur Road,Ashok Nagar,vehicle_breakdown,1,High
12.9849653,77.5556492,Non-corridor,Rajajinagar,vehicle_breakdown,1,Low
12.9161461,77.6328869,ORR East 1,HSR Layout,construction,0,High
12.9580289,77.641463,Old Airport Road,Halasur,vehicle_breakdown,1,High
12.9888638,77.5085497,Magadi Road,Kamakshipalya,others,1,High
12.9654287,77.6176745,Non-corridor,Halasur,others,1,Low
12.9569157,77.699063,Varthur Road,HAL Old Airport,vehicle_breakdown,1,High
12.8925403,77.5987305,Bannerghata Road,J.P. Nagar,vehicle_breakdown,1,High
12.9632575,77.5847532,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9847078,77.6456367,Old Madras Road,Jeevanbheemanagar,vehicle_breakdown,1,High
13.0113039,77.6987685,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0144394,77.5838724,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9590598,77.5558196,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9377126,77.5210857,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.122859,77.6107018,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9146239,77.6247056,ORR East 1,HSR Layout,vehicle_breakdown,1,High
12.980341,77.5717396,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9582488,77.5547261,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9802782,77.5718032,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9910701,77.6570574,Old Madras Road,Banaswadi,others,1,High
13.0373812,77.6273298,ORR North 1,Hennuru,vehicle_breakdown,1,High
13.035305,77.5275093,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9756365,77.5404412,West of Chord Road,Vijayanagara,vehicle_breakdown,1,High
13.0375218,77.5227216,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9208567,77.6651001,ORR East 1,Bellandur,accident,0,High
12.9837139,77.592678,CBD 2,Cubbon Park,others,1,High
12.9383656,77.5216191,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9586717,77.5931683,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
13.0976447,77.5912615,Non-corridor,R.T. Nagar,vehicle_breakdown,1,Low
12.9799069,77.5726695,Non-corridor,Upparpet,pot_holes,0,Low
12.9793739,77.6021749,Old Madras Road,Shivajinagar,vehicle_breakdown,1,High
12.9825565,77.6353914,Old Madras Road,Jeevanbheemanagar,vehicle_breakdown,1,High
13.0145744,77.5731244,Non-corridor,Sadashivanagar,vehicle_breakdown,1,Low
13.0145282,77.5731371,Non-corridor,Sadashivanagar,vehicle_breakdown,1,Low
13.0374095,77.6273374,ORR North 1,Hennuru,vehicle_breakdown,1,High
13.0373806,77.6273317,ORR North 1,Hennuru,vehicle_breakdown,1,High
12.9637808,77.5840201,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.957596,77.6057847,Hosur Road,Ashok Nagar,vehicle_breakdown,1,High
12.9609004,77.5838866,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0436637,77.5578221,ORR North 2,Jalahalli,vehicle_breakdown,1,High
13.0403782,77.5179997,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9061052,77.5732456,ORR West 1,K.S. Layout,vehicle_breakdown,1,High
13.103938,77.6005304,Bellary Road 2,Yelahanka,accident,0,High
12.9380022,77.6978036,ORR East 1,HAL Old Airport,water_logging,0,High
12.9928238,77.6096432,Non-corridor,Pulikeshinagar(F.Town),others,1,Low
12.9935392,77.5957784,Non-corridor,High ground,vehicle_breakdown,1,Low
12.9815094,77.6310739,Old Madras Road,Halasur,vehicle_breakdown,1,High
12.9820774,77.5700018,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9810524,77.5707182,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9810524,77.5707182,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9442984,77.5272484,ORR West 1,Byatarayanapura,others,1,High
12.983789,77.5901262,Bellary Road 1,Cubbon Park,vehicle_breakdown,1,High
12.9328783,77.6882517,ORR East 1,HAL Old Airport,vehicle_breakdown,1,High
12.9832675,77.5746214,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9709443,77.587546,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.9603057,77.5875364,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.915295,77.6235295,ORR East 1,Mico Layout,others,1,High
12.9666565,77.5948157,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9696616,77.5847414,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.9677185,77.5867701,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9677394,77.587136,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9371547,77.6271567,IRR(Thanisandra road),Adugodi,vehicle_breakdown,1,High
13.038844,77.5204107,Tumkur Road,Peenya,accident,0,High
12.9572866,77.551329,Mysore Road,Magadi Road,vehicle_breakdown,1,High
12.957458,77.5516367,Mysore Road,Magadi Road,vehicle_breakdown,1,High
12.9574666,77.5513906,Mysore Road,Magadi Road,vehicle_breakdown,1,High
12.9572533,77.5515533,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9614516,77.6355409,Non-corridor,Halasur,vehicle_breakdown,1,Low
12.9483534,77.5797302,Non-corridor,Basavanagudi,vehicle_breakdown,1,Low
12.9646867,77.575565,Mysore Road,City Market,vehicle_breakdown,1,High
12.972798,77.6032391,Mysore Road,Cubbon Park,others,1,High
13.0284451,77.5412394,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0274218,77.6343822,Airport New South Road,Hennuru,vehicle_breakdown,1,High
12.91950551,77.63809397,Non-corridor,Madiwala,vehicle_breakdown,1,Low
13.016758,77.5568293,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9119929,77.4857918,Mysore Road,Kengeri,others,1,High
12.9562,77.54666,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9547126,77.6207576,Non-corridor,Ashok Nagar,vehicle_breakdown,1,Low
12.9233939,77.5542916,ORR West 1,Banashankari,vehicle_breakdown,1,High
12.9461785,77.5952524,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.9870531,77.5799662,Non-corridor,High ground,vehicle_breakdown,1,Low
12.9679208,77.5925041,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.01686,77.584215,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
13.0160246,77.5837002,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.0165338,77.7038685,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0166458,77.556596,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9727963,77.5692798,Non-corridor,Chamarajpet,vehicle_breakdown,1,Low
12.9424214,77.5973837,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.9791717,77.60222,Old Madras Road,Cubbon Park,water_logging,0,High
12.9791644,77.6022334,Old Madras Road,Cubbon Park,water_logging,0,High
12.9575878,77.5193327,Non-corridor,Byatarayanapura,accident,0,Low
12.9833721,77.5968642,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.994696,77.6159391,Non-corridor,Pulikeshinagar(F.Town),pot_holes,0,Low
12.9946896,77.6158838,Non-corridor,Pulikeshinagar(F.Town),pot_holes,0,Low
13.0288429,77.5396088,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0407918,77.6217432,Hennur Main Road,K.G. Halli,vehicle_breakdown,1,High
13.04109,77.62152,Hennur Main Road,Hennuru,vehicle_breakdown,1,High
12.9031222,77.5733822,Non-corridor,J.P. Nagar,vehicle_breakdown,1,Low
12.9031121,77.5734395,Non-corridor,J.P. Nagar,vehicle_breakdown,1,Low
13.0108226,77.6618606,ORR North 1,Banaswadi,vehicle_breakdown,1,High
12.9364699,77.5198595,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9606579,77.5592018,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0117765,77.5545592,West of Chord Road,Malleshwaram,vehicle_breakdown,1,High
12.9923303,77.5746787,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9819805,77.5946333,CBD 2,Cubbon Park,others,1,High
12.9669509,77.5871244,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9162218,77.570226,Non-corridor,Banashankari,vehicle_breakdown,1,Low
12.9505832,77.6055567,Hosur Road,Ashok Nagar,others,1,High
12.9882218,77.5875527,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.9156014,77.5999341,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
13.0462699,77.5912839,Bellary Road 1,Kodigehalli,construction,0,High
13.1255092,77.6126205,Bellary Road 2,Yelahanka,others,1,High
12.9497527,77.6205634,Non-corridor,Adugodi,construction,0,Low
13.0423409,77.5149613,Tumkur Road,Chikkabanavara,others,1,High
13.0157041,77.5842011,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
13.034555,77.5300311,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.96353,77.5851583,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9633286,77.5851432,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0293074,77.539579,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0436821,77.5536264,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9609199,77.6392836,Old Airport Road,Halasur,vehicle_breakdown,1,High
12.97820738,77.6407515,IRR(Thanisandra road),Jeevanbheemanagar,vehicle_breakdown,1,High
12.977294,77.6088134,Old Madras Road,Shivajinagar,others,1,High
12.9833886,77.5969668,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.8823232,77.5958214,Bannerghata Road,J.P. Nagar,vehicle_breakdown,1,High
12.9841472,77.6405357,Old Madras Road,Jeevanbheemanagar,pot_holes,0,High
12.9677656,77.5881059,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9747553,77.5711334,Non-corridor,Upparpet,vehicle_breakdown,1,Low
12.9747583,77.5712517,Non-corridor,Upparpet,vehicle_breakdown,1,Low
12.9635098,77.5841749,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9641586,77.5697623,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.014586,77.5837856,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9651307,77.5840764,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9274831,77.6214437,IRR(Thanisandra road),Adugodi,vehicle_breakdown,1,High
12.9461012,77.5293148,ORR West 1,Byatarayanapura,vehicle_breakdown,1,High
12.9539393,77.5913069,Non-corridor,Wilson Garden,others,1,Low
12.9738689,77.5662785,Magadi Road,Magadi Road,procession,0,High
13.0413267,77.5168577,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9822795,77.5978809,CBD 2,Shivajinagar,vehicle_breakdown,1,High
12.9762499,77.6018865,Old Madras Road,Cubbon Park,vehicle_breakdown,1,High
12.9528015,77.5408058,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9750937,77.6257356,Old Madras Road,Halasur,vehicle_breakdown,1,High
13.0023265,77.5943573,Non-corridor,R.T. Nagar,others,1,Low
12.9721318,77.619511,Old Madras Road,Halasur,pot_holes,0,High
13.0859327,77.5945514,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0388301,77.5894571,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
13.0844319,77.5941662,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0115572,77.6986768,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.98205505,77.56489837,Non-corridor,Magadi Road,public_event,0,Low
13.01776168,77.55853225,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0421218,77.5939679,ORR North 1,Hebbala,construction,0,High
13.0984757,77.5969049,Bellary Road 2,Yelahanka,construction,0,High
13.0167887,77.6608038,ORR North 1,Banaswadi,others,1,High
13.0198686,77.6528368,ORR North 1,Banaswadi,others,1,High
13.0325119,77.5336364,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9756263,77.586833,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.9801325,77.588269,Non-corridor,Cubbon Park,vehicle_breakdown,1,Low
12.9679099,77.5872544,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9871704,77.5984368,Non-corridor,Shivajinagar,vehicle_breakdown,1,Low
12.9591464,77.6575131,Old Airport Road,Jeevanbheemanagar,others,1,High
13.0744799,77.592693,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.95008982,77.53760297,West of Chord Road,Byatarayanapura,procession,0,High
12.993323,77.607171,Non-corridor,Pulikeshinagar(F.Town),vehicle_breakdown,1,Low
13.0697157,77.5915028,Bellary Road 2,Kodigehalli,vehicle_breakdown,1,High
13.1008567,77.582507,Non-corridor,Yelahanka,tree_fall,0,Low
13.056604,77.5466758,Non-corridor,Jalahalli,vehicle_breakdown,1,Low
13.00398224,77.61968747,Airport New South Road,Pulikeshinagar(F.Town),procession,0,High
13.0446941,77.508278,Tumkur Road,Peenya,accident,0,High
13.0438055,77.5538975,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9684284,77.5947366,Mysore Road,Halasuru Gate,others,1,High
13.0329262,77.5416645,ORR North 2,Yeshwanthpura,vehicle_breakdown,1,High
12.9439105,77.6031489,Non-corridor,Adugodi,vehicle_breakdown,1,Low
12.9224646,77.6685303,ORR East 1,Bellandur,vehicle_breakdown,1,High
13.0406926,77.5187639,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9045353,77.6274563,Hosur Road,Madiwala,vehicle_breakdown,1,High
12.9747136,77.5706363,Non-corridor,Chamarajpet,vehicle_breakdown,1,Low
13.068725,77.5930883,Bellary Road 2,Kodigehalli,vehicle_breakdown,1,High
13.0166933,77.556694,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9172787,77.5735724,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
12.9738325,77.5501829,West of Chord Road,Magadi Road,others,1,High
12.9368467,77.60281,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
12.9573917,77.6058233,Hosur Road,Ashok Nagar,pot_holes,0,High
12.889236,77.563721,Non-corridor,Thalagattapura,vehicle_breakdown,1,Low
13.0394053,77.5184935,Tumkur Road,Peenya,vehicle_breakdown,1,High
13.0412569,77.5167989,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9616882,77.5842053,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9782967,77.6287556,Old Madras Road,Jeevanbheemanagar,pot_holes,0,High
13.0023047,77.6121721,Non-corridor,Pulikeshinagar(F.Town),vehicle_breakdown,1,Low
12.9740557,77.5662098,Magadi Road,Magadi Road,procession,0,High
13.2483559,77.7156178,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
12.9992699,77.5715185,Non-corridor,Malleshwaram,procession,0,Low
12.9633292,77.5672813,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0079571,77.6930806,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0143881,77.5847013,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9561053,77.5857608,Non-corridor,City Market,vehicle_breakdown,1,Low
